"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3060000","CDFF2241142018000019","20180912","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 상봉동 201 ","서울특별시 중랑구 상봉중앙로1길 20, 1층 (상봉동)","02091","비트연구소 청소년게임장","2020-11-06 17:29:04","U","2020-11-08 02:40:00.0","","207659.526841769    ","455203.084485115    ","청소년게임제공업","유통관련업","","","유비트 클랜","33","","","","","","","","","","","","","","","","","","","2","","전체이용가","","","",""
"3060000","CDFF2241142021000001","20210210","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 상봉동 129-9 중랑교쇼핑센터 ","서울특별시 중랑구 망우로32길 23, 중랑교쇼핑센터 8호 (상봉동)","02121","랜덤박스","2021-02-10 12:07:39","I","2021-02-12 00:23:02.0","","206740.95977172     ","454517.575326381    ","청소년게임제공업","유통관련업","","","토이즈팝 58, 곰탱이 13, 러브푸쉬 1","226.46","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3060000","CDFF2241142016000019","20161222","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 167-47 지상1층 ","서울특별시 중랑구 사가정로 325 (면목동, 지상1층)","02225","대광게임장","2020-09-04 15:07:08","U","2020-09-06 02:40:00.0","","207061.742341727    ","453258.539193063    ","청소년게임제공업","유통관련업","","","좀비 버스터 36대","39","1","","","","","","","","","","","","","","","","","","36","","전체이용가","","","",""
"3060000","CDFF2241142016000020","20161223","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 신내동 454-4 지상1층 ","서울특별시 중랑구 신내로14길 26 (신내동, 지상1층)","02069","뽑기POP","2020-08-18 11:18:43","U","2020-08-20 02:40:00.0","","208501.986408415    ","455922.64778478     ","청소년게임제공업","유통관련업","","","코코짱 6, 짱 1 (총 7대)","50","","","","","","","","","","","","","","","","","","","7","","전체이용가","","","",""
"3060000","CDFF2241142017000005","20170119","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 595-13번지 ","서울특별시 중랑구 면목로49길 25 (면목동)","02228","뽑기놀이마당","2019-01-07 14:06:03","U","2019-01-09 02:40:00.0","","207623.253843968    ","453378.510552512    ","청소년게임제공업","유통관련업","","","레인보우플러스2 1, 펑펑커플 7","25","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3060000","CDFF2241142017000009","20170213","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 상봉동 136-50번지 ","서울특별시 중랑구 망우로30길 8, 106호 (상봉동)","02119","놀이터","2019-08-09 15:03:27","U","2019-08-11 02:40:00.0","","206492.087474895    ","454508.605124002    ","청소년게임제공업","유통관련업","","유흥업소밀집지역","마트크레인, 레인보우플러스2","28.88","1","","근린생활시설","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3060000","CDFF2241142017000011","20170214","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 묵동 175-5번지 ","서울특별시 중랑구 공릉로 21, 1층 102호 (묵동, 진송회관)","02033","픽미픽미","2017-02-14 18:04:18","I","2018-08-31 23:59:59.0","","206792.268101435    ","456708.85056001     ","청소년게임제공업","유통관련업","9","결혼예식장주변","해피몬 디럭스2대, 해피몬ver.1 6대","33","9","1","근린생활시설","","","","","","","","","","","","","","","","8","","전체이용가","","","",""
"3060000","CDFF2241142018000007","20180503","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 611-3번지 ","서울특별시 중랑구 면목로 318, 1층 (면목동)","02249","뽑기 매니아","2019-11-21 16:09:00","U","2019-11-23 02:40:00.0","","207747.046458217    ","453107.130727702    ","청소년게임제공업","유통관련업","","","럭셔리러브푸시2, 토이즈팝 8","18","1","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3060000","CDFF2241142018000008","20180504","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 망우동 491-34번지 ","서울특별시 중랑구 용마산로115길 77, 1층 (망우동)","02167","스타뽑스","2018-05-11 15:22:31","I","2018-08-31 23:59:59.0","","208416.298890462    ","455095.731146585    ","청소년게임제공업","유통관련업","","","전체이용가 아케이드 인형뽑기 게임기","31.56","1","","","","","","","","","","","","","","","","","","8","","전체이용가","","","",""
"3060000","CDFF2241142018000009","20180521","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 중화동 324-1 정광빌딩 ","서울특별시 중랑구 중랑천로 117, 정광빌딩 3층 (중화동)","02114","정광 게임장","2020-09-04 15:08:37","U","2020-09-06 02:40:00.0","","206285.912434623    ","454822.517414545    ","청소년게임제공업","유통관련업","","","아케이드 수신대전 50대","163.44","3","","","","","","","","","","","","","","","","","","50","","전체이용가","","","",""
"3060000","CDFF2241142018000012","20180628","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 70-28번지 해나미술학원 ","서울특별시 중랑구 겸재로50길 36, 해나미술학원 1층 (면목동)","02202","나야나 뽑기방","2019-10-02 15:12:06","U","2019-10-04 02:40:00.0","","208085.810636479    ","454039.418621084    ","청소년게임제공업","유통관련업","","","전체이용가 토이즈팝, 조아조아윷놀이2","26","1","","","","","","","","","","","","","","","","","","6","","전체이용가","","","",""
"3060000","CDFF2241142018000014","20180720","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 649-19 ","서울특별시 중랑구 사가정로50길 11 (면목동)","02238","MERR Game","2022-03-03 16:12:07","U","2022-03-05 02:40:00.0","","207572.50721887     ","453111.738005239    ","청소년게임제공업","유통관련업","0","","토이즈팝, 럭셔리러브푸시, 와이드러브푸시, 러브푸시, 레인보우플러스2","39.5","1","0","","0","0","0","0","","","","","","","","","","","","10","","전체이용가","","","",""
"3090000","CDFF2241142022000004","20221123","","01","영업/정상","13","영업중","","","","","","","","서울특별시 도봉구 방학동 690-40","서울특별시 도봉구 도봉로145길 69, 1층 (방학동)","01344","명품뽑기방","2022-11-23 09:03:23","I","2021-10-31 22:05:00.0","","203335.547880348","462461.188903725","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3060000","CDFF2241142017000017","20170331","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 528-5 ","서울특별시 중랑구 용마산로 307 (면목동, 태영빌딩)","02250","용게임랜드","2020-09-04 15:07:31","U","2020-09-06 02:40:00.0","","208060.678593053    ","453050.116692426    ","청소년게임제공업","유통관련업","","아파트지역","해적이야기 20대, 고래스토리 30대","241","","","근린생활시설","","","","","","","","","","","","","","","","50","","청소년이용불가","","","",""
"3060000","CDFF2241142016000007","20160905","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 458-75번지 ","서울특별시 중랑구 면목로48길 9, 1층 (면목동)","02210","인형뽑기방(노리터)","2020-01-15 15:07:42","U","2020-01-17 02:40:00.0","","207807.593620391    ","453339.662214498    ","청소년게임제공업","유통관련업","","","신미주크레인 6, 자이언트캡쳐 1, 짱 1 (총 8대)","20.37","","","","","","","","","","","","","","","","","","","8","","전체이용가","","","",""
"3060000","CDFF2241142016000010","20160913","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 중화동 306-56번지 ","서울특별시 중랑구 동일로139길 21, 1층 (중화동)","02017","뽑기뽑기","2018-01-12 10:57:20","I","2018-08-31 23:59:59.0","","206793.540278993    ","455663.586979944    ","청소년게임제공업","유통관련업","","","러브푸시2, 레인보우캔디크레인2, 자이언트캡쳐6 (총 10대)","28.86","1","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3060000","CDFF2241142016000012","20160923","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 상봉동 104-82번지 1층 ","서울특별시 중랑구 봉우재로33길 41 (상봉동, 1층)","02154","피규어 인형뽑기","2019-01-14 13:15:50","U","2019-01-16 02:40:00.0","","207695.949393399    ","454678.964725167    ","청소년게임제공업","유통관련업","","","토이즈팝 7, 자이언트캡쳐 1, 레인보우캔디크레인 1 (총9대)","30","1","","","","","","","","","","","","","","","","","","9","","전체이용가","","","",""
"3060000","CDFF2241142016000018","20161125","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 중화동 315-44번지 지상1층 ","서울특별시 중랑구 동일로123길 86 (중화동, 지상1층)","02104","토이월드","2019-12-06 16:01:58","U","2019-12-08 02:40:00.0","","206620.112332938    ","455188.505608926    ","청소년게임제공업","유통관련업","","","토이즈팝8, 러브푸시2 (총 10대)","25","1","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3060000","CDFF2241142016000004","20160811","","01","영업/정상","13","영업중","","","","","029991663","","","서울특별시 중랑구 상봉동 129-66번지 지상1층 ","서울특별시 중랑구 망우로32길 11 (상봉동, 지상1층)","02121","뽑다방","2016-08-11 15:25:37","I","2018-08-31 23:59:59.0","","206701.081081521    ","454570.644341917    ","청소년게임제공업","유통관련업","","","러브푸시 1, 짱 2, 토이즈팝 7 : 총 10대","20.4","1","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3060000","CDFF2241142017000024","20171019","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 망우동 470-1 ","서울특별시 중랑구 망우로 426, 2층 2호 (망우동, 예원교회)","02164","일번지게임랜드","2020-09-04 15:07:51","U","2020-09-06 02:40:00.0","","208710.999003678    ","455228.776354943    ","청소년게임제공업","유통관련업","","","리치코인 70대","117.19","2","","","","","","","","","","","","","","","","","","70","","전체이용가","","","",""
"3060000","CDFF2241142017000026","20171106","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 중화동 308-12 ","서울특별시 중랑구 중랑역로 119, 1층 (중화동)","02015","라운드원","2021-10-28 17:02:23","U","2021-10-30 02:40:00.0","","206736.782638647    ","455761.724661764    ","청소년게임제공업","유통관련업","0","","조아조아 밀판1, 러브푸쉬2, 코코짱 5","22.8","1","0","","0","0","0","0","","","","","","","","","","","","8","","전체이용가","","","",""
"3060000","CDFF2241142017000027","20171128","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 망우동 465-1 ","서울특별시 중랑구 용마산로 519, 2층 (망우동)","02165","삼국지랜드","2020-09-04 15:08:13","U","2020-09-06 02:40:00.0","","208763.633323278    ","455001.293579751    ","청소년게임제공업","유통관련업","","","세븐럭 삼국지","312.8","","","","","","","","","","","","","","","","","","","60","","전체이용가","","","",""
"3060000","CDFF2241142018000003","20180312","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 상봉동 87-16번지 ","서울특별시 중랑구 봉우재로41길 28, 1층 (상봉동)","02153","전국뽑기자랑","2018-11-09 15:54:57","U","2018-11-11 02:36:34.0","","207791.900825355    ","454696.21743879     ","청소년게임제공업","유통관련업","","","리드전자 1대, 코코짱 1대, 럭셔리러브푸시 1대, 러브푸시6대","84.62","1","","","","","","","","","","","","","","","","","","9","","전체이용가","","","",""
"3060000","CDFF2241142018000004","20180320","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 104-18번지 대신문구사 ","서울특별시 중랑구 겸재로54길 6, 대신문구사 1층 (면목동)","02199","뽀끼 매니아","2018-03-20 17:36:08","I","2018-08-31 23:59:59.0","","208025.126300471    ","454078.105023085    ","청소년게임제공업","유통관련업","","주택가주변","토이즈팝 7 ,러브푸시1, 레인보우2 1","20","1","","","","","","","","","","","","","","","","","","9","","전체이용가","","","",""
